VD	DISEASE_PHASE_NUMBER	Number	Optional	The number of the disease phase.	ncit:C173258	_undefined_	_undefined_	_undefined_
VD	COURSE	Code	Optional	The type of protocol treatment course administered.	ncit:C168807	_undefined_	_undefined_	_undefined_
PD						Prephase	A chemotherapy treatment administered prior to the definitive chemotherapy treatment.	ncit:C168826
PD						Induction	The first choice of treatment for a particular type of cancer.	ncit:C158876
PD						Intensification	A second round of intense chemotherapy as part of consolidation therapy.	ncit:C173105
PD						Consolidation	Treatment that is given after initial therapy to kill any remaining cancer cells.	ncit:C158876
PD						Stem Cell Transplant Conditioning	A regimen that can be used as a conditioning regimen for hematopoietic stem cell transplantation (HSCT).	ncit:C168794
PD						Maintenance	Continuation of treatment for an extended period of time to prevent relapse.	ncit:C15688
PD						Interim Maintenance	A less intense phase of chemotherapy in between each course of delayed intensification.	ncit:C178069
PD						Delayed Intensification	A repeat of the first two months of induction and consolidation chemotherapy in high-risk and very-high-risk ALL protocols with the goal of eliminating residual drug-resistant cells	ncit:C178270
PD						Continuation	A period in a clinical study during which subjects receive continuation therapy. This therapy is usually different from the therapy given during the induction phase and administered over a longer period of time.	ncit:C123452
PD						Investigational Agent	A new drug or biological drug that is used in a clinical investigation. The term also includes a biological product that is used in vitro for diagnostic purposes.	ncit:C49135
VD	COURSE_NUMBER	Number	Optional	The number assigned to a course of therapeutic agent administration, indicating where a particular course of treatment falls within a sequence of treatments.	ncit:C166235	_undefined_	_undefined_	_undefined_
VD	VITALS_TEST	Code	Optional	The act of assessing an individual's current temperature, heart rate, respiratory rate, pulse oxygenation, and blood pressure.	ncit:C49672	_undefined_	_undefined_	_undefined_
PD						Weight	The weight of a subject.	ncit:C81328
PD						Height	The vertical measurement or distance from the base to the top of a subject or participant.	ncit:C164634
VD	VITALS_RESULT	String	Optional	The outcome of the vital signs assessment.	ncit:C83108	_undefined_	_undefined_	_undefined_
VD	VITALS_RESULT_NUMERIC	Number	Optional	The numeric values of the vital signs.	ncit:C173268	_undefined_	_undefined_	_undefined_
VD	VITALS_RESULT_UNIT	Code	Optional	The unit used to record and describe the result of a test investigating a vital sign.	ncit:C49675	_undefined_	_undefined_	_undefined_
PD						kg	A basic SI unit of mass. It is defined as the mass of an international prototype in the form of a platinum-iridium cylinder kept at Sevres in France. A kilogram is equal to 1,000 grams and 2.204 622 6 pounds.	ncit:C28252
PD						cm	A basic unit of length in the former CGS version of metric system, equal to one hundredth of a meter or approximately 0.393 700 787 inch	ncit:C49668
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234


DD	Testing
TD	Labs
TG	One row per subject per lab value
VD	AGE_AT_LAB	Number	Mandatory	Age of subject (in days) when the laboratory test was performed.	ncit:C172691	_undefined_	_undefined_	_undefined_
VD	LAB_CATEGORY	Code	Mandatory	A classification of the laboratory test.	ncit:C83017	_undefined_	_undefined_	_undefined_
PD						Peripheral Blood Analysis	A laboratory analysis of a sample of peripheral blood.	ncit:C173271
PD						Cerebrospinal Fluid Analysis	A laboratory analysis of a sample of cerebrospinal fluid.	ncit:C173272
PD						Bone Marrow Analysis	A laboratory analysis of a sample of bone marrow.	ncit:C173273
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	LAB_TEST	Code	Mandatory	A character or string that represents the full name of the laboratory assessment.	ncit:C117142	_undefined_	_undefined_	_undefined_
PD						Platelets	The determination of the number of platelets in a biospecimen.	ncit:C51951
PD						RBC	The determination of the number of erythrocytes in a biospecimen.	ncit:C51946
PD						WBC	A test to determine the number of leukocytes in a biospecimen.	ncit:C51948
PD						Absolute Neutrophil Count	The real number of white blood cells (WBC) that are neutrophils. It is derived by multiplying the WBC count by the percent of neutrophils in the differential WBC count. The normal range for ANC is 1.5 to 8.0 (1,500 to 8,000/mm3).	ncit:C63321
PD						Blasts	The determination of the number of blast cells present in a blood sample.	ncit:C74605
PD						Hemoglobin	A quantitative measurement of the amount of hemoglobin present in a sample.	ncit:C64848
VD	LAB_SPEC_TYPE	Code	Mandatory	The type of a material sample taken from a biological entity for laboratory testing.	ncit:C83315	_undefined_	_undefined_	_undefined_
PD						Blood	A small volume of blood removed for testing or storage.	ncit:C17610
PD						Cerebrospinal Fluid	A specimen of cerebrospinal fluid.	ncit:C185194
PD						Bone Marrow	A biological sample containing components collected from bone marrow of an experimental subject.	ncit:C164009
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	LAB_RESULT	String	Mandatory	The outcome of a laboratory test.	ncit:C36292	_undefined_	_undefined_	_undefined_
VD	LAB_RESULT_NUMERIC	Number	Mandatory	A numeric representation of a test result.	ncit:C70952	_undefined_	_undefined_	_undefined_
VD	LAB_RESULT_UNIT	Code	Mandatory	The numeric unit that expresses the lab result.	ncit:C173274	_undefined_	_undefined_	_undefined_
PD						%	A unit for expressing a number as a fraction of hundred (on the basis of a rate or proportion per hundred).	ncit:C48570
PD						count/mm3	A count of items per cubic millimeter of sample.	ncit:C173275
PD						g/dL	A unit of mass concentration defined as the concentration of one gram of a substance per unit volume of the mixture equal to one deciliter (100 milliliters). The concept also refers to the metric unit of mass density (volumic mass) defined as the density of substance which mass equal to one gram occupies the volume one deciliter.	ncit:C64783
PD						U/L	An arbitrary unit of substance concentration equal to the concentration at which one liter of mixture contains one unit of a substance.	ncit:C67456
PD						mm/h	A unit of both speed (scalar) and velocity (vector), defined as the distance of one millimeter travelled per unit time equal to one hour.	ncit:C67419
PD						mg/L	A metric unit of mass concentration defined as the concentration of one gram of a substance per unit volume of the mixture equal to one cubic meter. The concept also refers to the metric unit of mass density (volumic mass) defined as the density of a substance which mass equal to one gram occupies the volume of one cubic meter.	ncit:C64572
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	LAB_METHOD	Code	Mandatory	A systematic course of action that is performed in order to complete a laboratory test.	ncit:C83312	_undefined_	_undefined_	_undefined_
PD						Flow Cytometry	A technique for counting, examining and sorting microscopic particles suspended in a stream of fluid.	ncit:C16585
PD						Morphology	The science of the form and structure of organisms (plants, animals, and other forms of life), or of their parts, and the study or science of the same. In pathology, the specific appearance of cells and tissues (normal and abnormal) under the light or electron microscope.	ncit:C17943
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	BM_MORPHOLOGY	Code	Mandatory	The morphology characteristics of the bone marrow blasts.	ncit:C178079	_undefined_	_undefined_	_undefined_
PD						M1 (less than 5% blasts)	A semi-quantitative microscopic finding indicating that 5 percent or less of the nucleated cells in a bone marrow sample are immature mononuclear cells.	ncit:C137698
PD						M2 (5-25% blasts)	A semi-quantitative microscopic finding indicating that between 5 and 25 percent of the nucleated cells in a bone marrow sample are immature mononuclear cells.	ncit:C146709
PD						M3 (greater than 25% blasts)	A semi-quantitative microscopic finding indicating that 25 percent or more of the nucleated cells in a bone marrow sample are immature mononuclear cells.	ncit:C140330
VD	TRAUMATIC_TAP	Code	Mandatory	Contamination of a cerebrospinal fluid sample by red blood cells greater than 10/mm3.	ncit:C168879	_undefined_	_undefined_	_undefined_	Notes: Traumatic tap is defined as cerebrospinal fluid with greater than 10 RBC/mm3.
PD						No	The non-affirmative response to a question.	ncit:C49487
PD						Yes	The affirmative response to a question.	ncit:C49488
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234


DD	Testing
TD	Molecular Analysis
TG	One row per subject per molecular analysis modality (per molecular abnormality)
VD	AGE_AT_MOLECULAR_ANALYSIS	Number	Mandatory	Age of subject (in days) when molecular analysis was performed.	ncit:C168848	_undefined_	_undefined_	_undefined_
VD	MOLECULAR_ANALYSIS_METHOD	Code	Mandatory	Molecular Analysis Method	ncit:C158954	_undefined_	_undefined_	_undefined_
PD						Karyotype	The assessment of the chromosomal morphology and number in somatic cells of an individual.	ncit:C25215
PD						Fluorescence In Situ Hybridization	A physical mapping approach that uses fluorescent tags to detect hybridization of probes within metaphase chromosomes or less condensed somatic interphase chromatin. This technique can be used for identification of chromosomal abnormalities and for gene mapping.	ncit:C17563
PD						Reverse Transcriptase-Polymerase Chain Reaction	A laboratory procedure in which an RNA strand is first transcribed into a DNA complement and then subjected to PCR amplification. Transcribing an RNA strand into a DNA complement is termed reverse transcription and is done by the enzyme reverse transcriptase.	ncit:C18136
PD						Next Generation Sequencing	Technologies that facilitate the rapid determination of the DNA sequence of large numbers of strands or segments of DNA.	ncit:C101293
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	MOLECULAR_ANALYSIS_SAMPLE_SOURCE	Code	Mandatory	The anatomic source of the molecular analysis sample.	ncit:C178080	_undefined_	_undefined_	_undefined_
PD						Blood	A small volume of blood removed for testing or storage.	ncit:C17610
PD						Bone Marrow	A biological sample containing components collected from bone marrow of an experimental subject.	ncit:C164009
VD	KARYOTYPE_STATUS	Code	Mandatory	The status of the subject's karyotype.	ncit:C168871	_undefined_	_undefined_	_undefined_
PD						Normal Karyotype	The assessment of the karyotype is that it is normal.	ncit:C173277
PD						Abnormal Karyotype	Any abnormality in the number, length, centromere position, banding pattern or differences between the sex chromosomes that is not representative of a normal set of chromosomes.	ncit:C168875
VD	ISCN	String	Mandatory	A karyotype finding as classified by the International System for Human Cytogenetic Nomenclature.	ncit:C173278	_undefined_	_undefined_	_undefined_
VD	NUM_CHROMOSOMES	Number	Mandatory	The number of chromosomes upon karyotype analysis.	ncit:C177370	_undefined_	_undefined_	_undefined_
VD	MOLECULAR_ABNORMALITY	Code	Mandatory	A molecular or cytogenic abnormality which occurs in either human disease states or disease models.	ncit:C3910	_undefined_	_undefined_	_undefined_	Note: If multiple molecular abnormalities, include one observation per molecular abnormality.
PD						t(9;22)	A translocation between chromosome 9 and chromosome 22 that may be associated with Philadelphia chromosome and increased susceptibility to several types of leukemia.	ncit:C117116
PD						t(1;19)	A cytogenetic abnormality that involves a translocation between chromosomes 1 and 19.	ncit:C128654
PD						t(12;21)(p13;q22)	A translocation between chromosomes 12 and 21 involved in TEL-AML1 oncogene formation. The translocation produces a chimeric gene encoding a protein consisting of the N-terminal HLH domain of the TEL ETS-like transcription factor fused with a nearly complete AML1 protein. t(12;21) is the most frequent translocation causing ALL, accounting for 20% of ALL cases.	ncit:C13727
PD						t(4;11)(q21;q23)	A chromosomal abnormality consisting of the translocation of 4q21 with 11q23.	ncit:C36365
PD						MLL Rearrangement (Translocation)	A cytogenetic abnormality that refers to any translocation involving the MLL (KMT2A) gene.	ncit:C167144
PD						t(8;14)(q24;q32)	A chromosomal translocation that fuses 8q24 with 14q32. This juxtaposes the MYC gene with the promoter regions of the immunoglobulin heavy chain gene locus, which results in overexpression of Myc proto-oncogene protein in B-cells bearing the translocation.	ncit:C36319
PD						Trisomy 10	A chromosomal abnormality consisting of the presence of a third copy of chromosome 10 in somatic cells.	ncit:C81729
PD						Trisomy 17	A chromosomal abnormality consisting of the presence of a third copy of chromosome 17 in somatic cells.	ncit:C37865
PD						Trisomy 4	A chromosomal abnormality consisting of the presence of a third copy of chromosome 4 in somatic cells.	ncit:C36530
PD						iAMP21	A cytogenetic abnormality that refers to the allelic gain of an internal part of chromosome 21. It is a rare high-risk chromosomal abnormality that occurs in approximately 2-5% of pediatric patients with B-cell precursor Acute Lymphoblastic Leukemia. This abnormality has been associated with a poor outcome in patients treated by standard protocols.	ncit:C124874
VD	CHROMOSOME	String	Mandatory	One of the bodies in the cell nucleus that is the bearer of genes, has the form of a delicate chromatin filament during interphase, contracts to form a compact cylinder segmented into two arms by the centromere during metaphase and anaphase stages of cell division, and is capable of reproducing its physical and chemical structure through successive cell divisions.	ncit:C13202	_undefined_	_undefined_	_undefined_
VD	GENE1	String	Mandatory	The gene symbol that represents either a single gene that has a mutation or the gene that comprises the 5' portion of the coding sequence involved in a fusion gene mutation.	ncit:C173595	_undefined_	_undefined_	_undefined_
VD	GENE2	String	Mandatory	The gene symbol that represents the gene that comprises the 3' portion of the coding sequence for a fusion gene	ncit:C171253	_undefined_	_undefined_	_undefined_
VD	VARIANT_TYPE	Code	Mandatory	A variation in or modification of the molecular sequence of a gene or gene product.	ncit:C97926	_undefined_	_undefined_	_undefined_
PD						Translocation	A genetic exchange where a piece of one chromosome is transfered to another chromosome.	ncit:C3420
PD						Inversion	A structural change in genomic DNA where the 5' to 3' order of a nucleotide sequence is completely reversed to the 3' to 5' order relative to its adjacent sequences. This inversion is termed either pericentric, if it includes the centromere of a chromosome, or pancentric, if it excludes the centromere. An inversion mutation abnormality may be heritable or occur somatically.	ncit:C45589
PD						Mutation	Any transmissible change in the genetic material of an organism, which can result from radiation, viral infection, transposition, treatment with mutagenic chemicals and errors during DNA replication or meiosis. The effects of mutation range from single base changes to loss or gain of complete chromosomes. As many of the simpler alterations to DNA may be repaired, such changes are only heritable once the change is fixed in the DNA by the process of replication. Mutations may be associated with genetic diversity or with pathologies including cancer.	ncit:C45576
PD						Single Nucleotide Variant	A variation of a single nucleotide at a specific location of the genome due to base substitution, which is found at any frequency in the population.	ncit:C164674
PD						Copy Number Alteration	Variation in the number of copies of a particular sequence within the genetic material of an individual. Large-scale copy number polymorphisms are common and widely distributed in the human genome.	ncit:C40207
PD						Rearrangement	Any process affecting a DNA sequence that results in the gain, loss or exchange of DNA between chromosomes and/or autonomous replicons.	ncit:C21069
PD						Deletion	Any rearrangement to the genomic content that results in the loss of one or more nucleotides of DNA. Deletions are generally irreversible rearrangements. They may alter the reading frame of a gene, or may result in loss of large chromosomal regions.	ncit:C19296
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	GENETIC_SEQ	String	Mandatory	A variation in the nucleic acid sequence of a specific gene.	ncit:C97927	_undefined_	_undefined_	_undefined_
VD	AA_MUTATION	String	Mandatory	A variation in the sequence of a specific gene product.	ncit:C97928	_undefined_	_undefined_	_undefined_
VD	MOLECULAR_ABNORMALITY_RESULT	Code	Mandatory	An indicator for whether a molecular analysis procedure was performed and whether the assay detected a molecular abnormality.	ncit:C173596	_undefined_	_undefined_	_undefined_	Note: This variable indicates the result of testing for the molecular abnormality listed in MOLECULAR_ABNORMALITY
PD						Positive	A finding of abnormality following an examination or observation confirming something, such as the presence of a disease, condition, or microorganism.	ncit:C38758
PD						Negative	A finding of normality following an examination or investigation looking for the presence of a microorganism, disease, or condition.	ncit:C38757
PD						Not Done	Indicates a task, process or examination that has either not been initiated or not been completed.	ncit:C49484
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	DNA_INDEX_NUMERIC	Number	Mandatory	The ratio of the DNA content or chromosome number in a tumor sample compared to that in a normal sample.	ncit:C86972	_undefined_	_undefined_	_undefined_
VD	TRANSLOCATION_STATUS	Code	Mandatory	The finding of the chromosomal translocation analysis.	ncit:C63326	_undefined_	_undefined_	_undefined_
PD						Balanced	Interchanges of genetic material among different chromosomes following the breaking off of pieces of chromosomes such that the total chromosome composition may still contain all of the genetic material.Balanced Chromosomal Rearrangement.	ncit:C6822
PD						Unbalanced	Interchanges of genetic material among different chromosomes following the breaking off of pieces of chromosomes such that the total chromosome composition does not contain all of the genetic material.	ncit:C6823
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234


DD	Treatment
TD	Radiation Therapy
TG	One row per subject per radiation therapy administration
VD	AGE_AT_RT_START	Number	Mandatory	Age of subject (in days) at the start of radiation therapy.	ncit:C172695	_undefined_	_undefined_	_undefined_
VD	AGE_AT_RT_END	Number	Mandatory	Age of subject (in days) at the end of radiation therapy.	ncit:C172696	_undefined_	_undefined_	_undefined_
VD	RT_SITE	Code	Mandatory	The anatomic site of the radiation therapy.	ncit:C173281	_undefined_	_undefined_	_undefined_
PD						Cranium	The bones that form the head, made up of the bones of the braincase and face.	ncit:C12789
PD						Testes	Either of the paired male reproductive glands that produce the male germ cells and the male hormones.	ncit:C12412
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234


DD	Treatment
TD	Stem Cell Transplant
TG	One row per subject per stem cell transplant
VD	AGE_AT_SCT	Number	Optional	Age of subject (in days) at the time of stem-cell transplantation.	ncit:C168853	_undefined_	_undefined_	_undefined_
VD	SCT_TYPE	Code	Optional	Stem Cell Transplantion Type	ncit:C168864	_undefined_	_undefined_	_undefined_
PD						Autologous	Stem cell transfer or transplantation in which the patient is his own donor.	ncit:C16039
PD						Allogeneic	A clinical treatment in which hematopoietic stem cells (HSCs) are transferred from one genetically dissimilar individual to another.	ncit:C46089
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	SCT_SOURCE	Code	Optional	Stem Cell Transplantion Type	ncit:C168864	_undefined_	_undefined_	_undefined_
PD						Bone Marrow	The tissue occupying the spaces of bone. It consists of blood vessel sinuses and a network of hematopoietic cells which give rise to the red cells, white cells, and megakaryocytes.	ncit:C12431
PD						Peripheral Blood	Blood drawn from a limb.	ncit:C173496
PD						Cord Blood	Blood present in the umbilical vessels at the time of delivery. If cryopreserved at birth, cord blood can serve as a source of hematopoietic progenitor cells for transplantation to a patient later diagnosed and treated for a hematopoietic disorder.	ncit:C13300
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	SCT_DONOR_RELATIONSHIP	Code	Optional	Stem Cell Transplant Donor Relationship	ncit:C168870	_undefined_	_undefined_	_undefined_
PD						Biological Sibling	A person's brother or sister with whom they share a genetic makeup inherited from one or both of their shared biological parents.	ncit:C100809
PD						Biological Parent	The male who supplied the sperm or the female who supplied the egg which resulted in one's conception.	ncit:C166114
PD						Biological Relative	A person related by descent rather than by marriage or law.	ncit:C71384
PD						Biologically Unrelated	A person who is biologically unrelated to another individual.	ncit:C130053
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	HLA_MATCH	Code	Optional	A process in which blood or tissue samples are analyzed to determine their human leukocyte antigen (HLA) profiles so that transplant materials can be transferred into a patient with the same or similar profile.	ncit:C169009	_undefined_	_undefined_	_undefined_
PD						Match	The state when a recipient and their donor have the same alleles for tissue markers. A full match includes HLA-A, HLA-B, HLA-C, and HLA-DRB1. HLA match typing may also include alleles in the HLA-DQ serogroup.	ncit:C129972
PD						Non-Match	The state when a recipient of a hematopoietic stem cell transplant is not fully matched with their donor for HLA-A, HLA-B, HLA-C, and HLA-DRB1.	ncit:C126298
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	NUMBER_HLA	Number	Optional	The number of human leukocyte antigens that were evaluated.	ncit:C173301	_undefined_	_undefined_	_undefined_
VD	NUMBER_MATCHES	Number	Optional	The number of human leukocyte antigens that matched between the donor and the recipient.	ncit:C173302	_undefined_	_undefined_	_undefined_
VD	SCT_CONDITIONING_TYPE	Code	Optional	Type of conditioning the subject received prior to stem-cell transplantation.	ncit:C169014	_undefined_	_undefined_	_undefined_
PD						Myeloablative	A conditioning regimen with high doses of chemotherapy or radiation to eliminate host hematopoietic stem cells prior to restitution via transplantation.	ncit:C131679
PD						Reduced Intensity Conditioning/Reduced Toxicity Conditioning	A method of preparation for stem cell transplant that uses less than standard doses of chemotherapy and radiation prior to the transfer of stem cells, with the goal of providing protection against graft vs. host disease, while simultaneously minimizing the toxic effects of the conditioning treatment.	ncit:C116471
PD						Non-Myeloablative	A modification of the standard method of allogeneic hematopoietic stem cell transplantation developed to allow for the therapy to be extended to a patient population that is unable to tolerate treatment with the conventional procedure due to its toxicity.	ncit:C62714
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	SCT_TBI	Code	Mandatory	A therapeutic procedure that involves the irradiation of the whole body with ionizing or non-ionizing radiation.	ncit:C15350	_undefined_	_undefined_	_undefined_
PD						No	The non-affirmative response to a question.	ncit:C49487
PD						Yes	The affirmative response to a question.	ncit:C49488
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234


DD	Response
TD	Minimal Residual Disease
TG	One row per subject per mrd analysis method per mrd marker
VD	AGE_AT_MRD_ASSESSMENT	Number	Mandatory	Age of subject (in days) at assessment of minimal residual disease.	ncit:C168855	_undefined_	_undefined_	_undefined_
VD	MRD_METHOD	Code	Mandatory	Modality used to determine minimal residual disease.	ncit:C168933	_undefined_	_undefined_	_undefined_
PD						Flow Cytometry	A technique for counting, examining and sorting microscopic particles suspended in a stream of fluid.	ncit:C16585
PD						Molecular Real-Time Quantitative Polymerase Chain Reaction	An application of PCR that measures the products generated during each cycle of the polymerase chain reaction process in order to determine the starting amount of template in the reaction.	ncit:C51962
PD						Next Generation Sequencing	Technologies that facilitate the rapid determination of the nucleotide sequence of large numbers of strands or segments of DNA or RNA.	ncit:C101293
VD	FLOW_CYTOMETRY_TYPE	Code	Mandatory	The classification, nature or purpose for a flow cytometry assay.	ncit:C173732	_undefined_	_undefined_	_undefined_
PD						Leukemia-Associated Immunophenotypes	A technique with leukemia-associated immunophenotypes for counting, examining or sorting microscopic particles suspended in a stream of fluid based on tagging the population of interest with antibody-based reagents.	ncit:C168812
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	MRD_RESULT	String	Mandatory	An assessment of the minimal residual disease response to therapy.	ncit:C124433	_undefined_	_undefined_	_undefined_
VD	MRD_RESULT_NUMERIC	Number	Mandatory	Minimal residual disease value expressed as a percent, fraction or ratio.	ncit:C168951	_undefined_	_undefined_	_undefined_
VD	MRD_RESULT_UNIT	Code	Mandatory	The unit of the minimal residual disease result.	ncit:C173304	_undefined_	_undefined_	_undefined_
PD						%	A unit for expressing a number as a fraction of hundred (on the basis of a rate or proportion per hundred).	ncit:C48570
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998	Note: Only fill in this variable if a numeric result is provided in MRD_RESULT_NUMERIC.
PD						Not Reported	Not provided or available.	ncit:C43234
VD	MRD_SENSITIVTY	Number	Mandatory	Sensitivity of modality used to determine minimal residual disease.	ncit:C168957	_undefined_	_undefined_	_undefined_
VD	MRD_SAMPLE_SOURCE	Code	Mandatory	Source of sample used for minimal residual disease assessment.	ncit:C168958	_undefined_	_undefined_	_undefined_
PD						Bone Marrow	A biological sample containing components collected from bone marrow of an experimental subject.	ncit:C164009
PD						Blood	A small volume of blood removed for testing or storage.	ncit:C41067
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234


DD	Events
TD	Adverse Events
TG	One row per subject per adverse event per avn site per orthopedic procedure per pathogen per gvhd organ
VD	AGE_AT_AE	Code	Mandatory	Age of subject (in days) at the onset of the adverse event.	ncit:C172677	_undefined_	_undefined_	_undefined_
VD	AE_CODE	String	Mandatory	The code of the adverse event.	ncit:C173313	_undefined_	_undefined_	_undefined_
VD	AE_SYSTEM	Code	Mandatory	The name of the system used to grade the adverse events.	ncit:C168872	_undefined_	_undefined_	_undefined_
PD						CTCAE	A standard terminology developed to report adverse events occurring in cancer clinical trials. Common terminology criteria for adverse events (CTCAE) are used in study adverse event summaries and Investigational New Drug reports to the Food and Drug Administration. The CTCAE contain a grading scale for each adverse event term representing the severity of the event.	ncit:C49704
PD						Balis Neuropathy Scale	An instrument used to grade neurotoxicity occurring in children on a 0-4 scale, where the higher number indicates worse neuropathy.	ncit:C178081
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	AE_SYSTEM_VERSION	String	Mandatory	The version of the adverse event grading system.	ncit:C173314	_undefined_	_undefined_	_undefined_
VD	AE_GRADE	Code	Mandatory	A numeric value corresponding to the degree of severity of an adverse event.	ncit:C166200	_undefined_	_undefined_	_undefined_
PD						Grade 1	An experience that is usually transient, and requires no special treatment or intervention. The event does not generally interfere with usual daily activities. Includes transient laboratory test alterations.	ncit:C41338
PD						Grade 2	An experience that is alleviated with simple therapeutic treatments. The event impacts usual daily activities. Includes laboratory test alterations indicating injury, but without long-term risk.	ncit:C41339
PD						Grade 3	An adverse event experience that requires intensive therapeutic intervention and interrupts usual daily activities.	ncit:C41340
PD						Grade 4	Any adverse event that places the patient, in the view of the initial reporter, at immediate risk of death from the adverse event as it occurred, i.e., it does not include an adverse experience that, had it occurred in a more severe form, might have caused death.	ncit:C41337
PD						Grade 5	The termination of life associated with an adverse event.	ncit:C48275
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	AE_ATTRIBUTION	Code	Optional	A specific identifiable level (defined qualitatively or quantitatively) of probability of adverse event being caused or associated with the product or procedure administration to a patient.	ncit:C41358	_undefined_	_undefined_	_undefined_
PD						Definite	A characteristic used to qualify the adverse event as certainly related to the medical intervention. According to WHO causality assessment criteria of suspected adverse reactions it is applicable to a clinical event, including laboratory test abnormality, occurring in a plausible time relationship to medical intervention, and which cannot be explained by concurrent disease or other interventions. The response to withdrawal of the medical product (dechallenge) should be clinically plausible. The event must be definitive pharmacologically or phenomenologically, using a satisfactory rechallenge procedure if necessary.	ncit:C53260
PD						Probable	Probable adverse event relationship to study product or procedure is defined when there is a clear-cut temporal association between product or procedure administration and adverse event, and a potential alternative etiology of the event is not apparent.	ncit:C41357
PD						Possible	A characteristic indicating that an adverse event may be related to the medical intervention. According to WHO causality assessment criteria of suspected adverse reactions it is applicable to a clinical event, including laboratory test abnormality, with a reasonable time sequence to administration of the drug, but which could also be explained by concurrent disease or other drugs or chemicals. Information on drug withdrawal may be lacking or unclear.	ncit:C53258
PD						Unlikely	A characteristic used to qualify the adverse event as unlikely related to the medical intervention. According to WHO causality assessment criteria of suspected adverse reactions it is applicable to a clinical event, including laboratory test abnormality, with a temporal relationship to the medical intervention which makes a causal relationship improbable, and in which other interventions or underlying disease provide plausible explanations.	ncit:C53257
PD						Unrelated	A characteristic used to qualify the adverse event as clearly not related to the medical intervention.	ncit:C53256
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	AVN_JOINT	Code	Optional	Death of bone tissue in a joint due to temporary or permanent interruption of blood flow.	ncit:C178082	_undefined_	_undefined_	_undefined_	Note: If multiple joints affected, include one observation per joint
PD						Ankle (distal tibia, intrinsic ankle bones)	A gliding joint between the distal ends of the tibia and fibula and the proximal end of the talus.	ncit:C32078
PD						Elbow (distal humerus, proximal radius, proximal ulna)	A type of hinge joint located between the forearm and upper arm.	ncit:C32497
PD						Heel (calcaneus)	The rounded back part of the foot below the ankle and behind the arch.	ncit:C161381
PD						Hip (proximal femur)	A ball-and-socket joint between the head of the femur and the acetabulum.	ncit:C32742
